108112673RR0001,41639,,,,,,,,,,,2,1414,1414
108113358RR0001,41639,2,,2,,,,,,,,8,68515,196417
108113390RR0001,41517,,,,,,,,,,,3,37709,37709
108113853RR0001,41364,,,,,,,,,,,,,
108114026RR0001,41639,24,,10,,,,,,,,11,122183,1171976
108114034RR0001,41364,29,,9,1,,,,,,,36,979159,2597749
108114042RR0001,41639,2,2,,,,,,,,,1,4078,26446
108114091RR0001,41364,6,2,4,,,,,,,,,,331742
108114109RR0001,41639,3,,3,,,,,,,,1,12475,154325
108114133RR0001,41639,9,4,4,1,,,,,,,14,152235,695215
108114158RR0001,41455,8,6,2,,,,,,,,30,284737,632958
108114299RR0001,41517,2,1,1,,,,,,,,,,86804
108122219RR0001,41364,1462,,,,,1,3,,4,2,1084,36875278,155781000
108122276RR0001,41639,1,1,,,,,,,,,1,5200,23208
108122359RR0001,41639,1,,1,,,,,,,,1,3600,79643
108122417RR0001,41639,3,,,,,,,,,,,,170698
108122540RR0001,41517,120,,,5,1,1,3,,,,203,3607251,16772461
108122656RR0001,41639,,,,,,,,,,,,,
108122672RR0002,41639,8,6,2,,,,,,,,2,,494481
108122706RR0001,41639,4,2,2,,,,,,,,15,195528,402228
108122722RR0001,41639,,,,,,,,,,,2,1250,1250
108122979RR0001,41364,7,,7,,,,,,,,,,326737
108123167RR0001,41639,3,2,1,,,,,,,,10,146728,237797
108123274RR0001,41639,6,,2,4,,,,,,,2,88616,579757
108123290RR0001,41639,2,,2,,,,,,,,2,25603,123469
108123324RR0001,41639,1,,1,,,,,,,,,,59727
108123621RR0001,41425,2,2,,,,,,,,,2,30868,103641
108124496RR0001,41639,15,7,3,,,,,,,,18,82715,585503
108126947RR0001,41639,3,,3,,,,,,,,10,103614,352286
108128034RR0001,41639,70,,,8,1,1,,,,,201,3547971,9278898
108128257RR0001,41639,17,,5,4,1,,,,,,77,1059812,2696220
108130642RR0001,41639,80,,,5,4,1,,,,,114,2565511,10527419
108130709RR0001,41639,14507,,9,,,,,,,,,,145070
108132937RR0001,41551,,,,,,,,,,,,,
108133489RR0001,41639,1,,,1,,,,,,,4,74937,164853
108133588RR0001,41639,1,,,,,,,,,,,,850
108133760RR0001,41639,,,,,,,,,,,,,
108134669RR0001,41639,2,,1,1,,,,,,,5,155948,281329
108135609RR0001,41517,13,12,1,,,,,,,,,,359011
108135625RR0001,41455,28,,7,2,1,,,,,,23,453885,2450566
108135641RR0001,41639,12,,6,2,2,,,,,,,,862390
108135690RR0001,41639,1,,1,,,,,,,,4,,177227
108135724RR0001,41639,5,5,,,,,,,,,11,,280632
108135765RR0001,41639,,,,,,,,,,,,,
108135773RR0001,41639,1,,1,,,,,,,,3,11277,56498
108135815RR0001,41639,4,1,3,,,,,,,,10,69477,272278
108135880RR0001,41639,7,4,3,,,,,,,,6,20475,331842
108136342RR0001,41639,1,1,,,,,,,,,3,27770,57268
108136383RR0001,41639,14,10,4,,,,,,,,15,64009,548996
108136417RR0001,41639,2,,2,,,,,,,,8,68554,233927
108136623RR0001,41364,6,,6,,,,,,,,4,34650,336921
108137431RR0001,41364,16,,10,,,,,,,,6,79208,996731
108137613RR0001,41639,,,,,,,,,,,2,9536,10286
108137662RR0001,41639,,,,,,,,,,,6,49974,49974
108137779RR0001,41455,23,3,6,1,,,,,,,8,52782,815838
108137886RR0001,41639,,,,,,,,,,,2,8565,8565
108137902RR0001,41639,,,,,,,,,,,4,63702,63702
108138025RR0001,41364,2,1,1,,,,,,,,3,24766,114463
108138033RR0001,41364,39,8,2,,,,,,,,93,171211,1610336
108138074RR0001,41455,1,1,,,,,,,,,4,20167,45506
108138215RR0001,41364,8,7,1,,,,,,,,4,37592,168205
108138306RR0001,41364,5,,5,,,,,,,,,,267013
108138553RR0001,41639,1,,1,,,,,,,,2,9800,53803
108139924RR0001,41639,1,,1,,,,,,,,,,58424
108139999RR0002,41639,2,,,,,,,,,,5,55573,192788
108140005RR0002,41639,,,1,,,,,,,,2,39261,116431
108140021RR0002,41639,1,,,,,,,,,,3,15937,16937
108140104RR0001,41639,1,1,,,,,,,,,,,33777
108140146RR0001,41455,4,1,2,1,,,,,,,7,32000,327325
108140153RR0001,41639,1,,1,,,,,,,,7,60851,150407
108140161RR0001,41639,,,,,,,,,,,1,50247,50247
108140187RR0001,41517,3,,2,1,,,,,,,,,218820
108140211RR0001,41639,3,,,,,,,,,,5,67665,228158
108140229RR0001,41639,1,,1,,,,,,,,10,122730,223973
108140237RR0001,41639,,3,,,,,,,,,3,40735,40735
108140252RR0001,41639,1,,1,,,,,,,,1,9979,81386
108140328RR0001,41639,,,,,,,,,,,,,
108140351RR0001,41639,4,2,2,,,,,,,,1,6825,147363
108140377RR0001,41639,,,,,,,,,,,1,3540,3540
108140393RR0001,41639,,,,,,,,,,,3,67703,67703
108140419RR0001,41639,1,,1,,,,,,,,1,8665,81343
108140427RR0001,41639,1,,1,,,,,,,,1,46158,137921
108140450RR0001,41639,1,,1,,,,,,,,,,81782
108140583RR0001,41639,1,,1,,,,,,,,,,65069
108140625RR0001,41639,,,,,,,,,,,1,14186,14186
108140641RR0001,41639,,,,,,,,,,,,,
108140690RR0001,41639,,,,,,,,,,,2,4800,4800
108140708RR0001,41639,,,,,,,,,,,,,
108140724RR0001,41639,,,,,,,,,,,,,
108140773RR0001,41639,,,,,,,,,,,,,
108140807RR0001,41639,1,,1,,,,,,,,,,69744
108140849RR0001,41639,,1,,,,,,,,,2,181,2181
108140880RR0001,41639,1,,1,,,,,,,,,,68182
108140898RR0001,41455,2,1,,1,,,,,,,2,26656,130844
108140914RR0001,41639,2,,2,,,,,,,,,,163032
108140930RR0001,41639,1,,1,,,,,,,,3,14400,60998
108141078RR0001,41639,1,1,,,,,,,,,3,10593,41664
108141110RR0001,41394,,,,,,,,,,,4,87747,87747
108141201RR0001,41639,3,2,1,,,,,,,,3,21771,136887
108141334RR0001,41639,,,,,,,,,,,1,554,554
108141342RR0001,41639,6,6,,,,,,,,,2,7071,169981
108141359RR0001,41639,3,1,2,,,,,,,,3,39051,238726
108141367RR0001,41639,2,,2,,,,,,,,6,63386,251227
108141383RR0001,41639,,,,,,,,,,,,,
108141466RR0001,41639,1,,,,,,,,,,2,45351,129684
108141490RR0001,41639,2,,1,1,,,,,,,5,68977,207945
108141516RR0001,41639,,,1,,,,,,,,3,23286,94446
108141532RR0001,41639,,,,,,,,,,,4,68200,68200
108141557RR0001,41639,3,1,2,,,,,,,,,,177652
108141573RR0001,41639,1,,,1,,,,,,,2,23288,119012
108141581RR0001,41639,1,,1,,,,,,,,1,8541,79927
108141615RR0001,41639,4,2,2,,,,,,,,1,22826,228831
108141714RR0001,41639,1,,1,,,,,,,,6,9000,61205
108141722RR0001,41639,,,,,,,,,,,2,25639,25639
108141771RR0001,41639,2,,2,,,,,,,,2,34833,207154
108141805RR0001,41639,1,,1,,,,,,,,2,19966,124708
108141813RR0001,41639,1,,1,,,,,,,,4,21777,88035
108141821RR0001,41639,3,3,,,,,,,,,3,3289,28119
108141987RR0001,41639,1,,1,,,,,,,,6,78917,152557
108142001RR0001,41394,362,,,,5,4,,1,,,314,5525737,31257706
108142381RR0001,41639,2,1,1,,,,,,,,,,99432
108142423RR0001,41455,,,,,,,,,,,2,16931,16931
108142506RR0001,41333,,,,,,,,,,,,,
108142738RR0001,41364,2,,,1,,,,,,,5,37695,147928
108142746RR0001,41364,6,2,4,,,,,,,,28,30033,336263
108142779RR0001,41455,1,1,,,,,,,,,24,178488,216925
108144163RR0001,41639,1,,1,,,,,,,,1,2912,58336
108144171RR0001,41639,6,2,2,2,,,,,,,1,5900,439732
108144346RR0001,41639,5,2,3,,,,,,,,1,8136,221264
108144387RR0001,41639,1,,,1,,,,,,,3,71717,160477
108145012RR0001,41639,3,1,2,,,,,,,,11,92417,239857
108145079RR0001,41364,39,,,7,3,,,,,,27,268732,2899646
108145533RR0001,41364,3,1,2,,,,,,,,3,33055,182256
108145590RR0001,41517,13,7,6,,,,,,,,19,173149,618259
108145632RR0001,41364,3,,3,,,,,,,,3,16203,144026
108145780RR0001,41639,3,3,,,,,,,,,6,46034,148565
108145806RR0001,41639,,,,,,,,,,,5,105609,105609
108145830RR0001,41639,1,,1,,,,,,,,1,11495,69022
108145921RR0001,41364,10,2,8,,,,,,,,8,44946,575126
108146366RR0001,41639,1,,,,,,,,,,1,1790,31729
108146754RR0002,41517,17,7,3,,,,,,,,40,397299,1116395
108146879RR0001,41364,10,7,3,,,,,,,,18,76249,434101
108147448RR0001,41364,14,2,12,,,,,,,,,,303745
108147554RR0001,41639,,,,,,,,,,,1,1472,1472
108147612RR0001,41639,1,,1,,,,,,,,1,17675,69556
108147687RR0001,41639,2,,,,,,,,,,,,24448
108147695RR0001,41639,1,1,,,,,,,,,1,6314,25255
108147778RR0002,41639,3,2,1,,,,,,,,33,154588,314737
108147786RR0001,41639,2,2,,,,,,,,,4,30997,78342
108147901RR0001,41608,2,,,,,,,,,,,,3554
108148016RR0001,41639,,,,,,,,,,,2,10762,10762
108148032RR0001,41639,,,1,,,,,,,,6,21423,68043
108148073RR0001,41639,,,,,,,,,,,,,
108148263RR0001,41547,12,6,4,1,,,,,,,1,14623,607173
108148263RR0002,41639,,,,,,,,,,,,,
108148263RR0003,41578,,,,,,,,,,,,,
108148263RR0004,41639,,,,,,,,,,,,,
108148263RR0006,41547,,,,,,,,,,,,,
108148263RR0008,41639,,,,,,,,,,,,,
108148263RR0010,41639,,,,,,,,,,,,,
108148263RR0011,41639,1,,1,,,,,,,,,,63610
108148263RR0012,41578,,,,,,,,,,,,,
108148263RR0013,41581,1,1,,,,,,,,,,,800
108148263RR0015,41639,1,1,,,,,,,,,,,44984
108148263RR0016,41639,,,,,,,,,,,,,
108148263RR0018,41639,1,,,,,,,,,,,,60000
108148263RR0019,41639,,,,,,,,,,,,,
108148263RR0022,41305,,,,,,,,,,,,,
108148263RR0023,41578,,,,,,,,,,,,,
108148263RR0025,41578,,,,,,,,,,,,,
108148263RR0027,41608,,,,,,,,,,,,,
108148263RR0028,41639,,,,,,,,,,,1,1691,
108148263RR0029,41605,1,,,,,,,,,,1,4200,44621
108148263RR0030,41639,1,,1,,,,,,,,2,10554,55698
108148263RR0031,41639,,,,,,,,,,,,,
108148263RR0032,41639,1,,1,,,,,,,,1,15023,80649
108148263RR0033,41639,,,,,,,,,,,2,,4850
108148263RR0034,41578,,,,,,,,,,,,,
108148263RR0037,41639,1,1,,,,,,,,,3,8018,32179
108148263RR0038,41639,,,,,,,,,,,,,
108148263RR0039,41639,,,,,,,,,,,,,
108148263RR0040,41639,1,,1,,,,,,,,8,17535,89749
108148263RR0041,41608,4,3,1,,,,,,,,,,116917
108148263RR0043,41639,,,,,,,,,,,,,
108148263RR0045,41578,,,,,,,,,,,,,
108148263RR0046,41578,,,,,,,,,,,2,2150,2150
108148263RR0048,41639,,,,,,,,,,,,,
108148263RR0049,41639,,,,,,,,,,,,,
108148263RR0050,41639,1,1,,,,,,,,,2,7200,45015
108148263RR0051,41547,1,,1,,,,,,,,,,53934
108148263RR0053,41639,,,,,,,,,,,,,
108148263RR0056,41639,1,1,,,,,,,,,2,840,35007
108148263RR0057,41639,,,,,,,,,,,,,
108148263RR0058,41639,8,1,7,,,,,,,,1,8400,387584
108148263RR0059,41639,,,,,,,,,,,,,
108148263RR0060,41639,1,,1,,,,,,,,2,11685,69754
108148263RR0061,41639,,,,,,,,,,,,,
108148263RR0062,41639,,,,,,,,,,,,,
108148263RR0063,41639,,,,,,,,,,,,,
108148263RR0064,41639,,2,1,,,,,,,,,,73048
108148263RR0067,41639,2,1,1,,,,,,,,2,6600,84531
108148263RR0068,41639,,,,,,,,,,,,,
108148263RR0069,41639,,,,,,,,,,,,,
108148263RR0070,41639,,,,,,,,,,,,,
108148263RR0071,41639,,,,,,,,,,,,,
108148263RR0072,41608,,,,,,,,,,,,,
108148263RR0073,41639,1,,1,,,,,,,,1,3600,51229
108148263RR0074,41608,,,,,,,,,,,2,3965,3965
108148263RR0076,41639,,,,,,,,,,,,,
108148263RR0077,41639,,,,,,,,,,,,,
108148263RR0078,41608,1,,1,,,,,,,,,,47711
108148263RR0081,41639,,,,,,,,,,,,,
108148263RR0083,41639,,,,,,,,,,,3,1675,1675
108148263RR0084,41578,,,,,,,,,,,,,
108148263RR0086,41639,,,,,,,,,,,,,
108148263RR0087,41578,,,,,,,,,,,,,
108148263RR0088,41639,,,,,,,,,,,,,
108148263RR0089,41639,1,,1,,,,,,,,1,457,72544
108148263RR0090,41578,1,,1,,,,,,,,,,45842
108148263RR0091,41639,,,,,,,,,,,,,
108148263RR0092,41608,,,,,,,,,,,1,21810,21810
108148263RR0093,41639,,,,,,,,,,,1,11000,11000
108148263RR0094,41639,,,,,,,,,,,,,
108148263RR0095,41639,,,,,,,,,,,,,
108148263RR0097,41639,,,,,,,,,,,,,
108148263RR0098,41639,,,,,,,,,,,,,
108148263RR0099,41608,2,2,,,,,,,,,,,67298
108148263RR0101,41639,,,,,,,,,,,,,
108148263RR0102,41639,1,1,,,,,,,,,,,1800
108148263RR0103,41639,,,,,,,,,,,,,
108148263RR0104,41639,,,,,,,,,,,,,
108148263RR0105,41608,,,,,,,,,,,,,
108148263RR0107,41578,,,,,,,,,,,,,
108148263RR0108,41639,,,,,,,,,,,,,
108148263RR0109,41578,,,,,,,,,,,,,
108148263RR0110,41608,,,,,,,,,,,,,
108148263RR0111,41639,,,,,,,,,,,,,
108148263RR0112,41639,,,,,,,,,,,,,
108148263RR0113,41639,,,,,,,,,,,,,
108148263RR0114,41578,,,,,,,,,,,1,2641,2641
108148263RR0115,41593,,,,,,,,,,,,,
108148263RR0116,41578,,,,,,,,,,,,,
108148263RR0121,41639,1,,,,,,,,,,,,3000
108148263RR0123,41639,,,,,,,,,,,,,
108148263RR0124,41639,,,,,,,,,,,,,
108148263RR0125,41639,,,,,,,,,,,,,
108148263RR0126,41608,,,,,,,,,,,,,
108148263RR0128,41639,,,,,,,,,,,,,
108148263RR0130,41578,,,,,,,,,,,,,
108148263RR0132,41608,,,,,,,,,,,1,,8014
108148263RR0133,41547,,,,,,,,,,,,,
108148263RR0134,41639,1,1,,,,,,,,,,,11252
108148263RR0135,41639,,,,,,,,,,,,,
108148263RR0137,41547,,,,,,,,,,,2,12175,12175
108148263RR0138,41578,,,,,,,,,,,,,
108148263RR0139,41639,1,,,,,,,,,,,,38915
108148263RR0140,41455,,,,,,,,,,,,,
108148263RR0141,41608,1,,,,,,,,,,1,21035,20135
108148263RR0142,41639,,,,,,,,,,,,,
108148263RR0144,41639,,,,,,,,,,,,,
108148263RR0145,41639,,,,,,,,,,,4,8044,8044
108148271RR0002,41639,,,,,,,,,,,,,
108148321RR0002,41639,5,2,3,,,,,,,,6,46845,305326
108148461RR0001,41639,,,,,,,,,,,,,
108148487RR0001,41639,2,2,,,,,,,,,,29112,104625
108149022RR0001,41364,10,9,1,,,,,,,,6,72719,234453
108149147RR0001,41394,5,1,2,2,,,,,,,8,108788,500734
108149329RR0001,41639,1,,1,,,,,,,,2,2452,44522
108149923RR0001,41639,1,,1,,,,,,,,1,8527,91379
108149956RR0001,41639,5,1,2,1,1,,,,,,3,21507,444493
108150509RR0001,41394,86,,9,1,,,,,,,22,260775,5117829
108150525RR0001,41364,1,1,,,,,,,,,3,6365,12896
108150657RR0001,41455,,,,,,,,,,,,,
108150764RR0001,41639,1,,,,,,,,,,,,
108150798RR0001,41639,2,2,2,,,,,,,,2,19058,106004
108150814RR0001,41639,3,1,1,1,,,,,,,5,42225,205716
108150848RR0001,41639,1,,1,,,,,,,,1,14227,94984
108150913RR0001,41639,1,,1,,,,,,,,1,21566,97262
108151077RR0001,41639,1,,1,,,,,,,,4,54788,132658
108151085RR0001,41364,,,,,,,,,,,,,
108151093RR0001,41394,1,,1,,,,,,,,2,18145,88155
108151408RR0001,41639,4,,1,,,,,,,,3,27461,90969
108151424RR0002,41639,1,1,,,,,,,,,2,10225,8695
108151440RR0001,41639,,,,,,,,,,,1,1400,1400
108151572RR0001,41394,1,,1,,,,,,,,3,24512,93448
108151598RR0001,41639,3,3,,,,,,,,,,,36624
108151630RR0001,41639,1,,1,,,,,,,,,,49699
108151671RR0001,41639,4,,4,,,,,,,,5,26582,272897
108151739RR0001,41639,1,,1,,,,,,,,4,14408,64112
108151796RR0001,41639,2,1,1,,,,,,,,102,213356,286584
108151861RR0001,41639,1,,1,,,,,,,,,,49612
108151887RR0001,41639,1,,1,,,,,,,,2,22565,89243
108152307RR0001,41364,9,9,1,,,,,,,,2,,284027
108152349RR0001,41364,212,,6,3,1,,,,,,510,3292638,14117853
108152372RR0001,41639,,,,,,,,,,,2,23930,23930
108152414RR0001,41639,1,,1,,,,,,,,4,16348,63258
108152422RR0001,41639,1,1,,,,,,,,,3,,92105
108152513RR0001,41639,1,,1,,,,,,,,9,10801,59271
108152547RR0001,41639,,,,,,,,,,,2,10961,15936
108152604RR0001,41639,1,,,,,,,,,,,,36000
108152620RR0001,41639,2,1,1,,,,,,,,,,117660
108152638RR0001,41639,,,,,,,,,,,4,68645,80895
108152745RR0001,41639,2,1,1,,,,,,,,2,28532,136797
108153040RR0001,41639,1,,1,,,,,,,,,43466,12826
108153057RR0001,41639,2,,2,,,,,,,,6,48512,155896
108153297RR0001,41639,1,,1,,,,,,,,1,3837,82172
108153594RR0001,41639,,,,,,,,,,,,,
108153651RR0001,41639,,,,,,,,,,,1,31028,31914
108153693RR0001,41639,,1,,,,,,,,,,,
108153719RR0001,41639,1,1,,,,,,,,,,,21575
108153743RR0001,41639,1,,1,,,,,,,,,,57895
108153768RR0001,41639,1,1,,,,,,,,,,,42018
108153933RR0001,41639,,,,,,,,,,,3,5350,5350
108154188RR0001,41639,1,,1,,,,,,,,1,13045,69343
108154196RR0001,41639,1,1,,,,,,,,,2,3933,37385
108154311RR0001,41639,1,,1,,,,,,,,2,509,63176
108154568RR0001,41639,,,,,,,,,,,2,45588,45588
108154576RR0001,41639,,,,,,,,,,,,,
108154691RR0001,41639,1,1,,,,,,,,,2,3600,38266
108154808RR0001,41455,9,2,5,2,,,,,,,15,258145,843256
108155797RR0002,41455,83,,,,,2,5,2,1,,,,9617460
108156118RR0001,41364,32,4,6,,,,,,,,13,41555,1095194
108156209RR0001,41639,4,4,,,,,,,,,2,16859,94039
108156332RR0001,41394,1,,1,,,,,,,,10,196138,250182
108156357RR0001,41639,1,,,,,,,,,,,,36173
108156381RR0001,41639,,,,,,,,,,,,,82082
108156415RR0001,41394,2,2,,,,,,,,,,,52421
108156449RR0001,41639,1,,1,,,,,,,,,,40330
108156456RR0001,41639,,,,,,,,,,,,,
108156498RR0001,41639,1,1,,,,,,,,,1,4056,45064
108156514RR0001,41639,1,,,,,,,,,,,,20661
108156688RR0001,41639,2,1,,,,,,,,,2,20737,42056
108159765RR0001,41455,50,,,6,3,,1,,,,26,1011718,6227961
108159799RR0001,41455,81,,2,6,2,,,,,,48,1114000,6533737
108160011RR0001,41364,5,1,4,,,,,,,,,,204495
108160029RR0001,41639,1,,1,,,,,,,,2,34904,71597
108160037RR0001,41639,11,6,3,1,,,,,,,1,2487,611087
108160086RR0001,41364,2,1,1,,,,,,,,6,21587,121820
108160185RR0001,41364,78,,,1,5,2,1,,,,13,585570,7532256
108160219RR0001,41639,17,1,6,1,2,,,,,,13,141567,1085768
108160243RR0001,41364,13,,8,2,,,,,,,2,34342,939759
108160250RR0001,41364,89,,,3,5,1,1,,,,35,336441,5084825
108160300RR0001,41364,9,8,1,,,,,,,,9,48141,487297
108160318RR0001,41639,4,2,2,,,,,,,,1,3464,138527
108160334RR0001,41364,26,,9,1,,,,,,,10,80600,1621981
108160375RR0001,41639,1,1,,,,,,,,,,,17917
108160417RR0001,41639,2,,2,,,,,,,,1,2400,89448
108160425RR0001,41394,7,6,1,,,,,,,,2,13715,170878
108160441RR0001,41639,1,,1,,,,,,,,5,56994,111924
108160458RR0001,41639,3,1,2,,,,,,,,10,43597,127645
108160490RR0001,41455,1,,,1,,,,,,,,,102468
108160508RR0001,41639,2,2,,,,,,,,,,,31736
108160540RR0001,41364,5,1,4,,,,,,,,2,31257,296147
108160557RR0001,41639,,1,,,,,,,,,1,,33019
108160714RR0001,41639,6,6,,,,,,,,,6,72642,195973
108160813RR0001,41639,1,,1,,,,,,,,3,38786,99631
108160904RR0001,41364,200,,3,5,,,,1,,1,,,8543633
108160979RR0001,41394,849,,,,,7,2,,1,,2072,12268000,96791553
108160995RR0001,41394,5520,,,,,,7,1,1,1,4829,98840075,589503731
108161076RR0001,41394,2477,,,,,6,2,2,,,,,368444258
108161126RR0001,41394,570,,,,5,5,,,,,500,20614188,79704615
108161159RR0001,41394,2817,,,,,9,1,,,,3668,70721691,352970609
108161191RR0001,41394,145,,,,8,1,1,,,,486,10273010,36815823
108161266RR0001,41394,414,18,154,99,98,41,4,,,,99,3268576,53708767
108161282RR0001,41394,150,,,10,,,,,,,130,1336445,10635287
108161332RR0001,41639,4,2,1,1,,,,,,,6,36623,224594
108161415RR0001,41364,9,7,2,,,,,,,,4,18464,350787
108161449RR0001,41639,3,,3,,,,,,,,5,51916,270050
108161621RR0001,41364,10,1,1,4,1,,1,,,,,,1566250
108161647RR0001,41364,3,1,2,,,,,,,,,,179003
108161779RR0001,41364,11190,,,,,,,,,10,12464,153983602,1246166000
108161829RR0001,41394,2840,,,,,,6,2,1,1,5676,121748220,371798000
108161829RR0002,41639,1,1,,,,,,,,,,35000,35000
108162025RR0001,41394,1426,,,,,3,6,,,1,1016,12925710,187966633
108162108RR0001,41394,691,,,,,7,2,,1,,228,8572492,92508795
108162124RR0001,41394,1285,,,,,,,7,2,1,1032,23365350,144604274
108162280RR0001,41394,66,,,8,1,1,,,,,215,1122751,8756668
108162330RR0001,41394,8626,,,,,,,,,10,5206,205359000,1442940000
108162470RR0001,41364,2465,,,,,,6,3,,1,3494,82840357,301902723
108162587RR0001,41394,4390,,,,,,,2,4,4,7346,136601654,605791768
108162611RR0001,41394,1582,,,,,,6,2,2,,4680,32225000,205463000
108162645RR0001,41364,815,,,,4,4,1,,1,,841,12393425,84097887
108162793RR0001,41394,,,,,,,,,,,,,
108163098RR0001,41455,254,,,,,6,1,1,1,1,10,130000,27028878
108163163RR0001,41364,33,,1,8,1,,,,,,72,2361849,5603694
108163197RR0001,41639,2,2,,,,,,,,,1,2935,46283
108163205RR0001,41455,,,,,,,,,,,4,74104,74104
108163221RR0001,41639,1,,,,,,,,,,,,50600
108163320RR0001,41578,14,14,,,,,,,,,7,15919,303411
108163338RR0001,41639,,,,,,,,,,,,,
108163361RR0002,41639,,,,,,,,,,,,,
108163387RR0001,41639,,,,,,,,,,,1,17553,17553
108163395RR0001,41639,16,2,8,,,,,,,,6,95385,870916
108163452RR0001,41639,,,,,,,,,,,,,
108163494RR0001,41364,7,6,1,,,,,,,,6,4647,245643
108163908RR0001,41394,26,2,8,,,,,,,,50,782493,1988605
108164187RR0001,41364,4,4,,,,,,,,,,,176012
108164393RR0001,41639,3,3,,,,,,,,,,,48906
108164674RR0001,41455,4,4,,,,,,,,,2,4983,80059
108164716RR0001,41639,,,,,,,,,,,3,51839,51839
108165101RR0001,41639,1,,1,,,,,,,,,3600,63464
108165184RR0001,41455,2,1,1,,,,,,,,2,9514,99365
108165192RR0001,41455,12,3,7,,,,,,,,19,155327,764096
108165218RR0001,41517,,1,,,,,,,,,,,34314
108165234RR0001,41639,,,,,,,,,,,1,5000,5000
108165317RR0001,41639,1,,1,,,,,,,,1,3000,58225
108165606RR0001,41639,3,2,1,,,,,,,,1,,165972
108165655RR0001,41364,79,2,8,,,,,,,,142,1346516,4328474
108165747RR0001,41364,,,,,,,,,,,,,
108165861RR0001,41639,1,,,,,,,,,,1,3600,40068
108165911RR0001,41639,9,8,1,,,,,,,,2,22040,213829
108166240RR0001,41455,4,2,1,,,,,,,,99,1649400,1835500
108166257RR0001,41639,1,,1,,,,,,,,,,52125
108166307RR0001,41639,3,2,,1,,,,,,,5,57844,201292
108166406RR0001,41455,1,,1,,,,,,,,,,33922
108166463RR0001,41639,22,9,13,,,,,,,,21,137717,1192061
108166471RR0001,41639,9,3,6,,,,,,,,5,58564,534479
108166497RR0001,41639,5,3,2,,,,,,,,6,138414,364412
108166505RR0001,41639,2,2,,,,,,,,,,,78577
108166547RR0001,41486,38,,1,9,,,,,,,92,1211154,4014400
108167172RR0001,41639,,,,,,,,,,,,,
108167248RR0001,41639,,,,,,,,,,,,,
108167263RR0001,41364,25,2,,,,,,,,,25,69486,114601
108167271RR0001,41639,1,1,,,,,,,,,,,3750
108167313RR0001,41517,51,,7,2,,1,,,,,123,1700909,4549172
108167339RR0001,41639,4,3,1,,,,,,,,11,,358358
108167420RR0001,41639,1,1,,,,,,,,,,,18798
108167438RR0001,41639,2,2,,,,,,,,,1,1455,26645
108167487RR0001,41364,175,,,,,,,,,,60,1826621,9133106
108167495RR0001,41486,27,,8,,1,1,,,,,1,15000,1400132
108167552RR0001,41639,,,,,,,,,,,1,3600,3600
108167602RR0001,41517,1,,,,,,,,,,3,38448,72863
108167651RR0001,41547,2,1,1,,,,,,,,,,72336
108167693RR0001,41364,59,,8,2,,,,,,,269,6390864,9809709
108167701RR0001,41364,358,,1,8,,1,,,,,180,1931652,18945822
108167743RR0001,41394,25,,6,3,1,,,,,,46,127103,1485804
108167776RR0001,41517,,,,,,,,,,,7,258739,258739
108167818RR0001,41364,1,1,,,,,,,,,,,20325
108167867RR0001,41639,,,,,,,,,,,,,
108167875RR0001,41455,50,,,8,1,,1,,,,58,1588525,4983325
108167891RR0001,41639,16,1,8,1,,,,,,,47,384109,1163621
108167917RR0001,41455,28,,10,,,,,,,,22,549643,2110842
108168212RR0001,41639,,,,,,,,,,,1,14034,15579
108168246RR0001,41639,,,,,,,,,,,,,
108168337RR0001,41639,8,3,4,,,1,,,,,,,506687
108168709RR0001,41547,24,,5,4,,1,,,,,3,64766,1622230
108168881RR0001,41639,3,2,,1,,,,,,,5,82987,275177
108169046RR0001,41639,,,,,,,,,,,,,
108169087RR0001,41364,36,,9,,,1,,,,,110,1264275,3262549
108169830RR0001,41517,22,,10,,,,,,,,6,112041,1356623
108169889RR0001,41517,,,,,,,,,,,,,
108170200RR0001,41639,,,,,,,,,,,,,
108170572RR0001,41639,6,4,2,,,,,,,,,,180285
108170580RR0001,41486,18,,10,,,,,,,,37,497650,1851396
108170598RR0001,41639,2,2,,,,,,,,,,,27457
108170606RR0001,41455,1,1,,,,,,,,,,,38386
108170614RR0001,41639,75,,10,,,,,,,,38,485623,4030245
108170648RR0001,41364,14,1,8,1,,,,,,,55,786943,1547812
108170788RR0001,41639,12,9,1,,,,,,,,,50103,421035
108170853RR0001,41364,11,5,5,,,,,,,,28,,1155503
108171612RR0001,41364,9,2,7,,,,,,,,7,32434,412891
108171976RR0001,41547,4,3,1,,,,,,,,4,20243,201502
108172040RR0001,41639,1,,1,,,,,,,,4,29430,84263
108172107RR0001,41305,1,,1,,,,,,,,4,10075,53737
108172149RR0001,41364,14,6,7,1,,,,,,,5,31530,792536
108172156RR0001,41364,13,,9,1,,,,,,,14,916382,1993079
108172214RR0001,41639,1,1,,,,,,,,,,,13494
108172255RR0001,41517,32,,4,4,1,1,,,,,13,86316,1990065
108172503RR0001,41364,35,,9,1,,,,,,,61,,4028451
108172545RR0001,41639,,,,,,,,,,,20,408825,408825
108172602RR0001,41364,130,,,6,3,,1,,,,260,13411528,26297113
108172685RR0001,41517,2,,2,,,,,,,,26,113231,220314
108172768RR0001,41547,,,,,,,,,,,,,
108172933RR0001,41364,,,,,,,,,,,,,5325305
108173030RR0001,41455,8,7,1,,,,,,,,5,66187,412892
108173055RR0001,41639,,,,,,,,,,,,,
